Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC)
3.310000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.108099999999999454e+02,3.296599999999999682e+02
3.320000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.111299999999999955e+02,3.296599999999999682e+02
3.330000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.114499999999999886e+02,3.294699999999999704e+02
3.340000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.118999999999999773e+02,3.295899999999999750e+02
3.350000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.123899999999999864e+02,3.295899999999999750e+02
3.360000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.127400000000000091e+02,3.298199999999999932e+02
3.370000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.130599999999999454e+02,3.297599999999999909e+02
3.380000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.133799999999999955e+02,3.299799999999999613e+02
3.390000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.139599999999999795e+02,3.298199999999999932e+02
3.400000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.143499999999999659e+02,3.297599999999999909e+02
3.410000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.146699999999999591e+02,3.299199999999999591e+02
3.420000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.150000000000000000e+02,3.301099999999999568e+02
3.430000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.155799999999999841e+02,3.301099999999999568e+02
3.440000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.159599999999999795e+02,3.302999999999999545e+02
3.450000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.162799999999999727e+02,3.302099999999999795e+02
3.460000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.166399999999999864e+02,3.303999999999999773e+02
3.470000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.171899999999999977e+02,3.305299999999999727e+02
