Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC)
5.200000000000000000e+01,5.000000000000000000e+01,2.000000000000000000e+01,3.004899999999999523e+02,2.957899999999999636e+02
5.300000000000000000e+01,5.000000000000000000e+01,2.000000000000000000e+01,3.005600000000000023e+02,2.958499999999999659e+02
5.400000000000000000e+01,5.000000000000000000e+01,2.000000000000000000e+01,3.008199999999999932e+02,2.959499999999999886e+02
5.500000000000000000e+01,5.000000000000000000e+01,2.000000000000000000e+01,3.011399999999999864e+02,2.959799999999999613e+02
5.600000000000000000e+01,5.000000000000000000e+01,2.000000000000000000e+01,3.011399999999999864e+02,2.960499999999999545e+02
5.700000000000000000e+01,5.000000000000000000e+01,2.000000000000000000e+01,3.014599999999999795e+02,2.961099999999999568e+02
5.800000000000000000e+01,5.000000000000000000e+01,2.000000000000000000e+01,3.017199999999999704e+02,2.960799999999999841e+02
5.900000000000000000e+01,5.000000000000000000e+01,2.000000000000000000e+01,3.017799999999999727e+02,2.963700000000000045e+02
6.000000000000000000e+01,5.000000000000000000e+01,2.000000000000000000e+01,3.021099999999999568e+02,2.963700000000000045e+02
6.100000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.021399999999999864e+02,2.963999999999999773e+02
6.200000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.024299999999999500e+02,2.966899999999999977e+02
6.300000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.026200000000000045e+02,2.968199999999999932e+02
6.400000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.027500000000000000e+02,2.967899999999999636e+02
6.500000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.030699999999999932e+02,2.968199999999999932e+02
6.600000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.032299999999999613e+02,2.968199999999999932e+02
6.700000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.033899999999999864e+02,2.971699999999999591e+02
6.800000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.035899999999999750e+02,2.972099999999999795e+02
6.900000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.037199999999999704e+02,2.972399999999999523e+02
7.000000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.040399999999999636e+02,2.973999999999999773e+02
7.100000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.040399999999999636e+02,2.973399999999999750e+02
7.200000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.043599999999999568e+02,2.974599999999999795e+02
7.300000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.045499999999999545e+02,2.977899999999999636e+02
7.400000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.046799999999999500e+02,2.979199999999999591e+02
7.500000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.050099999999999909e+02,2.979499999999999886e+02
7.600000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.050099999999999909e+02,2.981099999999999568e+02
7.700000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.053299999999999841e+02,2.980099999999999909e+02
7.800000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.056499999999999773e+02,2.984299999999999500e+02
7.900000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.056499999999999773e+02,2.985299999999999727e+02
8.000000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.059399999999999977e+02,2.988199999999999932e+02
8.100000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.060000000000000000e+02,2.989499999999999886e+02
8.200000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.062899999999999636e+02,2.990799999999999841e+02
8.300000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.063599999999999568e+02,2.992699999999999818e+02
8.400000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.066200000000000045e+02,2.994299999999999500e+02
8.500000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.068099999999999454e+02,2.995600000000000023e+02
8.600000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.069399999999999977e+02,2.997199999999999704e+02
8.700000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.072299999999999613e+02,2.999099999999999682e+02
8.800000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.072899999999999636e+02,2.999799999999999613e+02
8.900000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.075799999999999841e+02,3.000399999999999636e+02
9.000000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.077099999999999795e+02,3.004599999999999795e+02
9.100000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.079099999999999682e+02,3.005299999999999727e+02
9.200000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.081299999999999955e+02,3.007799999999999727e+02
9.300000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.082299999999999613e+02,3.009099999999999682e+02
9.400000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.085199999999999818e+02,3.009099999999999682e+02
9.500000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.085499999999999545e+02,3.012299999999999613e+02
9.600000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.088700000000000045e+02,3.015199999999999818e+02
9.700000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.088999999999999773e+02,3.016899999999999977e+02
9.800000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.091899999999999977e+02,3.018499999999999659e+02
9.900000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,3.092299999999999613e+02,3.020699999999999932e+02
1.000000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.095199999999999818e+02,3.020699999999999932e+02
1.010000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.095499999999999545e+02,3.022699999999999818e+02
1.020000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.098399999999999750e+02,3.026899999999999977e+02
1.030000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.100999999999999659e+02,3.027199999999999704e+02
1.040000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.101599999999999682e+02,3.030099999999999909e+02
1.050000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.104199999999999591e+02,3.031399999999999864e+02
1.060000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.104799999999999613e+02,3.032299999999999613e+02
1.070000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.107699999999999818e+02,3.035600000000000023e+02
1.080000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.108099999999999454e+02,3.037799999999999727e+02
1.090000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.111299999999999955e+02,3.040399999999999636e+02
1.100000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.111299999999999955e+02,3.042299999999999613e+02
1.110000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.114199999999999591e+02,3.043299999999999841e+02
1.120000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.114799999999999613e+02,3.044299999999999500e+02
1.130000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.117699999999999818e+02,3.046499999999999773e+02
1.140000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.118099999999999454e+02,3.050699999999999932e+02
1.150000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.120999999999999659e+02,3.050999999999999659e+02
1.160000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.122199999999999704e+02,3.053899999999999864e+02
1.170000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.124199999999999591e+02,3.052599999999999909e+02
1.180000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.125099999999999909e+02,3.055199999999999818e+02
1.190000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.127400000000000091e+02,3.058799999999999955e+02
1.200000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,3.127999999999999545e+02,3.058799999999999955e+02
1.210000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.130599999999999454e+02,3.063599999999999568e+02
1.220000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.131899999999999977e+02,3.062899999999999636e+02
1.230000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.133799999999999955e+02,3.066799999999999500e+02
1.240000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.134799999999999613e+02,3.068099999999999454e+02
1.250000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.137099999999999795e+02,3.068099999999999454e+02
1.260000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.138700000000000045e+02,3.072599999999999909e+02
1.270000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.140599999999999454e+02,3.073299999999999841e+02
1.280000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.143499999999999659e+02,3.076499999999999773e+02
1.290000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.143499999999999659e+02,3.076499999999999773e+02
1.300000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.146699999999999591e+02,3.079699999999999704e+02
1.310000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.148700000000000045e+02,3.079099999999999682e+02
1.320000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.150000000000000000e+02,3.082899999999999636e+02
1.330000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.153499999999999659e+02,3.083899999999999864e+02
1.340000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.156399999999999864e+02,3.085199999999999818e+02
1.350000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.158999999999999773e+02,3.088399999999999750e+02
1.360000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.160299999999999727e+02,3.088399999999999750e+02
1.370000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.162799999999999727e+02,3.090699999999999932e+02
1.380000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.166099999999999568e+02,3.093199999999999932e+02
1.390000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.169299999999999500e+02,3.095799999999999841e+02
1.400000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.172500000000000000e+02,3.096799999999999500e+02
1.410000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.175699999999999932e+02,3.098999999999999773e+02
1.420000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.178599999999999568e+02,3.099699999999999704e+02
1.430000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.181499999999999773e+02,3.100299999999999727e+02
1.440000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.184399999999999977e+02,3.102899999999999636e+02
1.450000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.186699999999999591e+02,3.105499999999999545e+02
1.460000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.190199999999999818e+02,3.108700000000000045e+02
1.470000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.193499999999999659e+02,3.108399999999999750e+02
1.480000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.196399999999999864e+02,3.111899999999999977e+02
1.490000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.199299999999999500e+02,3.112599999999999909e+02
1.500000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.203099999999999454e+02,3.112899999999999636e+02
1.510000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.206699999999999591e+02,3.116099999999999568e+02
1.520000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.210199999999999818e+02,3.118399999999999750e+02
1.530000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.212199999999999704e+02,3.120000000000000000e+02
1.540000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.215999999999999659e+02,3.121599999999999682e+02
1.550000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.218599999999999568e+02,3.121599999999999682e+02
1.560000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.222799999999999727e+02,3.123199999999999932e+02
1.570000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.226699999999999591e+02,3.127999999999999545e+02
1.580000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.230499999999999545e+02,3.127999999999999545e+02
1.590000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.233099999999999454e+02,3.130299999999999727e+02
1.600000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.236999999999999886e+02,3.131599999999999682e+02
1.610000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.240199999999999818e+02,3.132599999999999909e+02
1.620000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.243399999999999750e+02,3.134499999999999886e+02
1.630000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.246599999999999682e+02,3.137699999999999818e+02
1.640000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.249900000000000091e+02,3.140299999999999727e+02
1.650000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.253099999999999454e+02,3.141599999999999682e+02
1.660000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.256299999999999955e+02,3.144199999999999591e+02
1.670000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.259499999999999886e+02,3.142500000000000000e+02
1.680000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.262799999999999727e+02,3.145399999999999636e+02
1.690000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.265999999999999659e+02,3.147099999999999795e+02
1.700000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.269499999999999886e+02,3.150599999999999454e+02
1.710000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.272699999999999818e+02,3.151899999999999977e+02
1.720000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.275599999999999454e+02,3.153799999999999955e+02
1.730000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.279199999999999591e+02,3.152899999999999636e+02
1.740000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.282099999999999795e+02,3.156099999999999568e+02
1.750000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.285299999999999727e+02,3.159900000000000091e+02
1.760000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.288499999999999659e+02,3.159299999999999500e+02
1.770000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.292400000000000091e+02,3.162500000000000000e+02
1.780000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.295899999999999750e+02,3.162500000000000000e+02
1.790000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.298799999999999955e+02,3.163799999999999955e+02
1.800000000000000000e+02,1.000000000000000000e+02,8.000000000000000000e+01,3.301699999999999591e+02,3.165699999999999932e+02
1.810000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.305899999999999750e+02,3.169900000000000091e+02
1.820000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.307899999999999636e+02,3.166099999999999568e+02
1.830000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.311399999999999864e+02,3.169299999999999500e+02
1.840000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.314599999999999795e+02,3.169900000000000091e+02
1.850000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.317500000000000000e+02,3.172500000000000000e+02
1.860000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.320799999999999841e+02,3.173199999999999932e+02
1.870000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.323999999999999773e+02,3.175699999999999932e+02
1.880000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.327199999999999704e+02,3.175699999999999932e+02
1.890000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.330399999999999636e+02,3.178599999999999568e+02
1.900000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.333599999999999568e+02,3.178999999999999773e+02
1.910000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.336899999999999977e+02,3.179599999999999795e+02
1.920000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.340099999999999909e+02,3.181899999999999977e+02
1.930000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.343299999999999841e+02,3.182199999999999704e+02
1.940000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.346499999999999773e+02,3.182500000000000000e+02
1.950000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.349399999999999977e+02,3.185099999999999909e+02
1.960000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.352699999999999818e+02,3.185399999999999636e+02
1.970000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.353599999999999568e+02,3.185399999999999636e+02
1.980000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.356499999999999773e+02,3.186399999999999864e+02
1.990000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.359399999999999977e+02,3.188299999999999841e+02
2.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.362699999999999818e+02,3.188599999999999568e+02
2.010000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.365899999999999750e+02,3.188599999999999568e+02
2.020000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.369099999999999682e+02,3.188599999999999568e+02
2.030000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.372299999999999613e+02,3.188599999999999568e+02
2.040000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.375499999999999545e+02,3.188999999999999773e+02
2.050000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.377799999999999727e+02,3.188999999999999773e+02
2.060000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.380399999999999636e+02,3.190899999999999750e+02
2.070000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.381999999999999886e+02,3.190899999999999750e+02
2.080000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.385199999999999818e+02,3.191499999999999773e+02
2.090000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.388399999999999750e+02,3.191899999999999977e+02
2.100000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.391699999999999591e+02,3.191899999999999977e+02
2.110000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.393599999999999568e+02,3.191899999999999977e+02
2.120000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.395799999999999841e+02,3.191899999999999977e+02
2.130000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.398099999999999454e+02,3.191899999999999977e+02
2.140000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.401299999999999955e+02,3.191899999999999977e+02
2.150000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.404499999999999886e+02,3.191899999999999977e+02
2.160000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.407099999999999795e+02,3.191899999999999977e+02
2.170000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.408099999999999454e+02,3.192199999999999704e+02
2.180000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.410999999999999659e+02,3.191899999999999977e+02
2.190000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.414199999999999591e+02,3.191899999999999977e+02
2.200000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.417400000000000091e+02,3.192199999999999704e+02
2.210000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.417400000000000091e+02,3.192199999999999704e+02
2.220000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.420699999999999932e+02,3.191899999999999977e+02
2.230000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.423899999999999864e+02,3.192500000000000000e+02
2.240000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.426099999999999568e+02,3.192199999999999704e+02
2.250000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.427400000000000091e+02,3.191899999999999977e+02
2.260000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.430299999999999727e+02,3.193099999999999454e+02
2.270000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.433599999999999568e+02,3.192799999999999727e+02
2.280000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.435799999999999841e+02,3.193499999999999659e+02
2.290000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.436799999999999500e+02,3.192500000000000000e+02
2.300000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.440000000000000000e+02,3.192799999999999727e+02
