Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC)
1.500000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.362699999999999818e+02,3.011399999999999864e+02
1.510000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.365600000000000023e+02,3.014599999999999795e+02
1.520000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.366200000000000045e+02,3.014599999999999795e+02
1.530000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.369100000000000250e+02,3.014599999999999795e+02
1.540000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.371999999999999886e+02,3.016499999999999773e+02
1.550000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.373600000000000136e+02,3.017799999999999727e+02
1.560000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.375500000000000114e+02,3.017799999999999727e+02
1.570000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.378799999999999955e+02,3.018199999999999932e+02
1.580000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.380099999999999909e+02,3.020699999999999932e+02
1.590000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.381999999999999886e+02,3.021100000000000136e+02
1.600000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.385199999999999818e+02,3.021399999999999864e+02
1.610000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.386800000000000068e+02,3.023600000000000136e+02
1.620000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.388399999999999750e+02,3.024300000000000068e+02
1.630000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.391700000000000159e+02,3.024300000000000068e+02
1.640000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.392599999999999909e+02,3.026200000000000045e+02
1.650000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.394900000000000091e+02,3.027500000000000000e+02
1.660000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.398100000000000023e+02,3.027500000000000000e+02
1.670000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.401000000000000227e+02,3.028100000000000023e+02
1.680000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.401299999999999955e+02,3.030099999999999909e+02
1.690000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.404499999999999886e+02,3.030699999999999932e+02
1.700000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.405199999999999818e+02,3.030699999999999932e+02
1.710000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.407799999999999727e+02,3.031700000000000159e+02
1.720000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.410699999999999932e+02,3.033899999999999864e+02
1.730000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.411000000000000227e+02,3.033899999999999864e+02
1.740000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.414200000000000159e+02,3.034300000000000068e+02
1.750000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.415799999999999841e+02,3.036800000000000068e+02
1.760000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.417400000000000091e+02,3.037200000000000273e+02
1.770000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.420000000000000000e+02,3.037200000000000273e+02
1.780000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.420699999999999932e+02,3.039399999999999977e+02
1.790000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.423899999999999864e+02,3.040400000000000205e+02
1.800000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.423899999999999864e+02,3.040400000000000205e+02
1.810000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.427099999999999795e+02,3.041000000000000227e+02
1.820000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.429700000000000273e+02,3.043299999999999841e+02
1.830000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.430299999999999727e+02,3.043600000000000136e+02
1.840000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.433199999999999932e+02,3.043600000000000136e+02
1.850000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.433600000000000136e+02,3.044599999999999795e+02
1.860000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.436499999999999773e+02,3.046200000000000045e+02
1.870000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.437099999999999795e+02,3.046800000000000068e+02
1.880000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.440000000000000000e+02,3.046800000000000068e+02
1.890000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.442300000000000182e+02,3.049700000000000273e+02
1.900000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.443199999999999932e+02,3.050099999999999909e+02
1.910000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.445199999999999818e+02,3.050099999999999909e+02
1.920000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.446399999999999864e+02,3.050400000000000205e+02
1.930000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.449700000000000273e+02,3.053000000000000114e+02
1.940000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.449700000000000273e+02,3.053299999999999841e+02
1.950000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.452900000000000205e+02,3.054200000000000159e+02
1.960000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.453899999999999864e+02,3.055500000000000114e+02
1.970000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.456100000000000136e+02,3.056499999999999773e+02
1.980000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.457699999999999818e+02,3.056499999999999773e+02
1.990000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.459300000000000068e+02,3.056499999999999773e+02
2.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.462599999999999909e+02,3.057799999999999727e+02
2.010000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.462599999999999909e+02,3.059700000000000273e+02
2.020000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.465500000000000114e+02,3.059700000000000273e+02
2.030000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.465799999999999841e+02,3.059700000000000273e+02
2.040000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.468999999999999773e+02,3.062900000000000205e+02
2.050000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.468999999999999773e+02,3.062900000000000205e+02
2.060000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.471899999999999977e+02,3.062900000000000205e+02
2.070000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.472200000000000273e+02,3.063899999999999864e+02
2.080000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.475099999999999909e+02,3.066200000000000045e+02
2.090000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.475400000000000205e+02,3.066200000000000045e+02
2.100000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.478700000000000045e+02,3.066200000000000045e+02
2.110000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.478700000000000045e+02,3.068700000000000045e+02
2.120000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480600000000000023e+02,3.069399999999999977e+02
2.130000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.481899999999999977e+02,3.069399999999999977e+02
2.140000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.481899999999999977e+02,3.069700000000000273e+02
2.150000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.485099999999999909e+02,3.071600000000000250e+02
2.160000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.485099999999999909e+02,3.072599999999999909e+02
2.170000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.487699999999999818e+02,3.072599999999999909e+02
2.180000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.488299999999999841e+02,3.072900000000000205e+02
2.190000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.489599999999999795e+02,3.075500000000000114e+02
2.200000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.491200000000000045e+02,3.075799999999999841e+02
2.210000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.491600000000000250e+02,3.075799999999999841e+02
2.220000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.494499999999999886e+02,3.076200000000000045e+02
2.230000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.494800000000000182e+02,3.079100000000000250e+02
2.240000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.496100000000000136e+02,3.079100000000000250e+02
2.250000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.498000000000000114e+02,3.079100000000000250e+02
2.260000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.498000000000000114e+02,3.079399999999999977e+02
2.270000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.500899999999999750e+02,3.081999999999999886e+02
2.280000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.501200000000000045e+02,3.082300000000000182e+02
2.290000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.502799999999999727e+02,3.082300000000000182e+02
2.300000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.504399999999999977e+02,3.083600000000000136e+02
