Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC)
5.800000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.017799999999999727e+02,2.954699999999999704e+02
5.900000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.020699999999999932e+02,2.953700000000000045e+02
6.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.021099999999999568e+02,2.955600000000000023e+02
6.100000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.024299999999999500e+02,2.956599999999999682e+02
6.200000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.024899999999999523e+02,2.956599999999999682e+02
6.300000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.027500000000000000e+02,2.956599999999999682e+02
6.400000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.028499999999999659e+02,2.956599999999999682e+02
6.500000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.030699999999999932e+02,2.956599999999999682e+02
6.600000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.032999999999999545e+02,2.956599999999999682e+02
6.700000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.033899999999999864e+02,2.956599999999999682e+02
6.800000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.037199999999999704e+02,2.957199999999999704e+02
6.900000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.037199999999999704e+02,2.957199999999999704e+02
7.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.040399999999999636e+02,2.958899999999999864e+02
7.100000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.040999999999999659e+02,2.959799999999999613e+02
7.200000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.043599999999999568e+02,2.959799999999999613e+02
7.300000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.043899999999999864e+02,2.959799999999999613e+02
7.400000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.046799999999999500e+02,2.959799999999999613e+02
7.500000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.047799999999999727e+02,2.959799999999999613e+02
7.600000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.050099999999999909e+02,2.959799999999999613e+02
7.700000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.053299999999999841e+02,2.960099999999999909e+02
7.800000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.053599999999999568e+02,2.962099999999999795e+02
7.900000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.056499999999999773e+02,2.962999999999999545e+02
8.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.056799999999999500e+02,2.962999999999999545e+02
8.100000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.059699999999999704e+02,2.962999999999999545e+02
8.200000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.060699999999999932e+02,2.962999999999999545e+02
8.300000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.062899999999999636e+02,2.962999999999999545e+02
8.400000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.064900000000000091e+02,2.962999999999999545e+02
8.500000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.066200000000000045e+02,2.964299999999999500e+02
8.600000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.068099999999999454e+02,2.964699999999999704e+02
8.700000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.069399999999999977e+02,2.965600000000000023e+02
8.800000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.071999999999999886e+02,2.966299999999999955e+02
8.900000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.072599999999999909e+02,2.966299999999999955e+02
9.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.075199999999999818e+02,2.966299999999999955e+02
9.100000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.075799999999999841e+02,2.966299999999999955e+02
9.200000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.076499999999999773e+02,2.966599999999999682e+02
9.300000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.079099999999999682e+02,2.966599999999999682e+02
9.400000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.079699999999999704e+02,2.966899999999999977e+02
9.500000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.082299999999999613e+02,2.968199999999999932e+02
9.600000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.082899999999999636e+02,2.969199999999999591e+02
9.700000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.085499999999999545e+02,2.969199999999999591e+02
9.800000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.086499999999999773e+02,2.969499999999999886e+02
9.900000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.088700000000000045e+02,2.969499999999999886e+02
1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.089399999999999977e+02,2.969499999999999886e+02
1.010000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.091899999999999977e+02,2.969799999999999613e+02
1.020000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.093199999999999932e+02,2.970799999999999841e+02
1.030000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.095199999999999818e+02,2.972099999999999795e+02
1.040000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.095199999999999818e+02,2.972099999999999795e+02
1.050000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.098399999999999750e+02,2.972699999999999818e+02
1.060000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.098399999999999750e+02,2.972699999999999818e+02
1.070000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.101599999999999682e+02,2.972699999999999818e+02
1.080000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.101599999999999682e+02,2.972999999999999545e+02
1.090000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.104499999999999886e+02,2.972999999999999545e+02
1.100000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.105199999999999818e+02,2.974599999999999795e+02
1.110000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.107400000000000091e+02,2.975899999999999750e+02
1.120000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.108099999999999454e+02,2.975899999999999750e+02
1.130000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.108700000000000045e+02,2.975899999999999750e+02
1.140000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.111299999999999955e+02,2.975899999999999750e+02
1.150000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.111599999999999682e+02,2.975899999999999750e+02
1.160000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.114499999999999886e+02,2.975899999999999750e+02
1.170000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.114499999999999886e+02,2.977500000000000000e+02
1.180000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.117400000000000091e+02,2.978499999999999659e+02
1.190000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.117699999999999818e+02,2.979199999999999591e+02
1.200000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.119699999999999704e+02,2.979199999999999591e+02
1.210000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.120999999999999659e+02,2.979199999999999591e+02
1.220000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.123199999999999932e+02,2.979199999999999591e+02
1.230000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.124199999999999591e+02,2.980099999999999909e+02
1.240000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.124499999999999886e+02,2.980399999999999636e+02
1.250000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.127099999999999795e+02,2.980799999999999841e+02
1.260000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.127400000000000091e+02,2.982099999999999795e+02
1.270000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.130299999999999727e+02,2.982399999999999523e+02
1.280000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.130599999999999454e+02,2.982399999999999523e+02
1.290000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.133799999999999955e+02,2.982399999999999523e+02
1.300000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.133799999999999955e+02,2.982699999999999818e+02
1.310000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.137099999999999795e+02,2.983299999999999841e+02
1.320000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.137699999999999818e+02,2.984299999999999500e+02
1.330000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.140299999999999727e+02,2.985299999999999727e+02
1.340000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.143499999999999659e+02,2.985600000000000023e+02
1.350000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.146099999999999568e+02,2.985600000000000023e+02
1.360000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.146699999999999591e+02,2.985600000000000023e+02
1.370000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.150000000000000000e+02,2.985899999999999750e+02
1.380000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.152899999999999636e+02,2.987500000000000000e+02
1.390000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.154799999999999613e+02,2.988799999999999955e+02
1.400000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.156699999999999591e+02,2.988799999999999955e+02
1.410000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.159599999999999795e+02,2.988799999999999955e+02
1.420000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.162799999999999727e+02,2.988799999999999955e+02
1.430000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.166099999999999568e+02,2.990099999999999909e+02
1.440000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.169299999999999500e+02,2.991399999999999864e+02
1.450000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.170299999999999727e+02,2.991999999999999886e+02
1.460000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.172500000000000000e+02,2.991999999999999886e+02
1.470000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.175699999999999932e+02,2.991999999999999886e+02
1.480000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.178999999999999773e+02,2.991999999999999886e+02
1.490000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.182199999999999704e+02,2.992999999999999545e+02
1.500000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.185399999999999636e+02,2.994899999999999523e+02
1.510000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.188599999999999568e+02,2.995299999999999727e+02
1.520000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.191899999999999977e+02,2.995299999999999727e+02
1.530000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.194799999999999613e+02,2.995299999999999727e+02
1.540000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.197999999999999545e+02,2.995299999999999727e+02
1.550000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.201499999999999773e+02,2.996599999999999682e+02
1.560000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.204099999999999682e+02,2.998499999999999659e+02
1.570000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.207599999999999909e+02,2.998499999999999659e+02
1.580000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.211200000000000045e+02,2.998499999999999659e+02
1.590000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.211499999999999773e+02,2.998499999999999659e+02
1.600000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.215699999999999932e+02,3.000099999999999909e+02
1.610000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.217599999999999909e+02,3.001699999999999591e+02
1.620000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.220899999999999750e+02,3.001699999999999591e+02
1.630000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.224099999999999682e+02,3.001699999999999591e+02
1.640000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.227299999999999613e+02,3.001999999999999886e+02
1.650000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.230499999999999545e+02,3.003299999999999841e+02
1.660000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.233700000000000045e+02,3.004899999999999523e+02
1.670000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.236999999999999886e+02,3.004899999999999523e+02
1.680000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.240199999999999818e+02,3.004899999999999523e+02
1.690000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.243399999999999750e+02,3.005600000000000023e+02
1.700000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.245999999999999659e+02,3.007199999999999704e+02
1.710000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.249900000000000091e+02,3.008199999999999932e+02
1.720000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.252099999999999795e+02,3.008199999999999932e+02
1.730000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.253999999999999773e+02,3.008499999999999659e+02
1.740000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.256899999999999977e+02,3.009799999999999613e+02
1.750000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.259499999999999886e+02,3.010699999999999932e+02
1.760000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.262799999999999727e+02,3.011399999999999864e+02
1.770000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.265999999999999659e+02,3.011399999999999864e+02
1.780000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.269199999999999591e+02,3.011399999999999864e+02
1.790000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.272400000000000091e+02,3.013599999999999568e+02
1.800000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.275599999999999454e+02,3.014599999999999795e+02
1.810000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.278499999999999659e+02,3.014599999999999795e+02
1.820000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.282099999999999795e+02,3.015899999999999750e+02
1.830000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.284699999999999704e+02,3.017199999999999704e+02
1.840000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.285299999999999727e+02,3.017799999999999727e+02
1.850000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.288499999999999659e+02,3.017799999999999727e+02
1.860000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.291799999999999500e+02,3.019099999999999682e+02
1.870000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.295000000000000000e+02,3.020399999999999636e+02
1.880000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.298199999999999932e+02,3.021099999999999568e+02
1.890000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.301399999999999864e+02,3.021099999999999568e+02
1.900000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.304599999999999795e+02,3.022699999999999818e+02
1.910000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.306899999999999977e+02,3.023599999999999568e+02
1.920000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.308199999999999932e+02,3.024299999999999500e+02
1.930000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.311399999999999864e+02,3.024299999999999500e+02
1.940000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.314299999999999500e+02,3.024899999999999523e+02
1.950000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.317199999999999704e+02,3.026499999999999773e+02
1.960000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.319099999999999682e+02,3.027500000000000000e+02
1.970000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.321099999999999568e+02,3.027500000000000000e+02
1.980000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.323999999999999773e+02,3.028799999999999955e+02
1.990000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.327199999999999704e+02,3.030399999999999636e+02
2.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.330399999999999636e+02,3.030699999999999932e+02
2.010000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.332400000000000091e+02,3.030699999999999932e+02
2.020000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.334299999999999500e+02,3.031399999999999864e+02
2.030000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.336899999999999977e+02,3.032999999999999545e+02
2.040000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.340099999999999909e+02,3.033899999999999864e+02
2.050000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.341699999999999591e+02,3.034299999999999500e+02
2.060000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.344599999999999795e+02,3.035199999999999818e+02
2.070000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.346899999999999977e+02,3.036799999999999500e+02
2.080000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.349799999999999613e+02,3.037199999999999704e+02
2.090000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.352999999999999545e+02,3.037799999999999727e+02
2.100000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.355599999999999454e+02,3.040099999999999909e+02
2.110000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.356499999999999773e+02,3.040399999999999636e+02
2.120000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.359399999999999977e+02,3.040399999999999636e+02
2.130000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.362699999999999818e+02,3.040399999999999636e+02
2.140000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.364900000000000091e+02,3.043599999999999568e+02
2.150000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.365899999999999750e+02,3.043599999999999568e+02
2.160000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.368799999999999955e+02,3.043599999999999568e+02
2.170000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.371399999999999864e+02,3.044299999999999500e+02
2.180000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.372299999999999613e+02,3.046499999999999773e+02
2.190000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.375499999999999545e+02,3.046799999999999500e+02
2.200000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.378799999999999955e+02,3.046799999999999500e+02
2.210000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.379699999999999704e+02,3.048100000000000023e+02
2.220000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.381999999999999886e+02,3.049399999999999977e+02
2.230000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.385199999999999818e+02,3.050099999999999909e+02
2.240000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.387500000000000000e+02,3.050099999999999909e+02
2.250000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.388399999999999750e+02,3.051699999999999591e+02
2.260000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.391699999999999591e+02,3.053299999999999841e+02
2.270000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.392899999999999636e+02,3.053299999999999841e+02
2.280000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.394900000000000091e+02,3.054199999999999591e+02
2.290000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.398099999999999454e+02,3.056499999999999773e+02
2.300000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.399099999999999682e+02,3.056499999999999773e+02
