Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC)
1.210000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.147099999999999795e+02,3.001399999999999864e+02
1.220000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.150000000000000000e+02,3.001699999999999591e+02
1.230000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.150000000000000000e+02,3.001699999999999591e+02
1.240000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.152500000000000000e+02,3.001699999999999591e+02
1.250000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.153199999999999932e+02,3.001699999999999591e+02
1.260000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.155399999999999636e+02,3.001699999999999591e+02
1.270000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.156399999999999864e+02,3.001999999999999886e+02
1.280000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.158299999999999841e+02,3.003599999999999568e+02
1.290000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.159599999999999795e+02,3.004899999999999523e+02
1.300000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.160899999999999750e+02,3.004599999999999795e+02
1.310000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.162799999999999727e+02,3.004899999999999523e+02
1.320000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.165399999999999636e+02,3.004899999999999523e+02
1.330000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.166099999999999568e+02,3.004899999999999523e+02
1.340000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.169299999999999500e+02,3.004899999999999523e+02
1.350000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.171499999999999773e+02,3.005299999999999727e+02
1.360000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.172799999999999727e+02,3.006200000000000045e+02
1.370000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.175699999999999932e+02,3.007500000000000000e+02
1.380000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.178999999999999773e+02,3.008199999999999932e+02
1.390000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.180299999999999727e+02,3.008199999999999932e+02
1.400000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.182799999999999727e+02,3.008199999999999932e+02
1.410000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.185399999999999636e+02,3.008199999999999932e+02
1.420000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.188599999999999568e+02,3.008499999999999659e+02
1.430000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.191499999999999773e+02,3.010699999999999932e+02
1.440000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.193799999999999955e+02,3.011399999999999864e+02
1.450000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.195999999999999659e+02,3.011399999999999864e+02
1.460000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.198299999999999841e+02,3.011399999999999864e+02
1.470000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.201499999999999773e+02,3.011399999999999864e+02
1.480000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.204699999999999704e+02,3.011399999999999864e+02
1.490000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.207999999999999545e+02,3.011999999999999886e+02
1.500000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.211200000000000045e+02,3.012999999999999545e+02
1.510000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.213799999999999955e+02,3.014299999999999500e+02
1.520000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.215099999999999909e+02,3.014599999999999795e+02
1.530000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.218899999999999864e+02,3.014599999999999795e+02
1.540000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.221200000000000045e+02,3.014599999999999795e+02
1.550000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.224099999999999682e+02,3.014599999999999795e+02
1.560000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.227299999999999613e+02,3.015600000000000023e+02
1.570000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.230499999999999545e+02,3.017799999999999727e+02
1.580000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.233700000000000045e+02,3.017799999999999727e+02
1.590000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.236999999999999886e+02,3.017799999999999727e+02
1.600000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.240199999999999818e+02,3.017799999999999727e+02
1.610000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.243399999999999750e+02,3.019099999999999682e+02
1.620000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.246299999999999955e+02,3.020099999999999909e+02
1.630000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.249900000000000091e+02,3.020699999999999932e+02
1.640000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.252099999999999795e+02,3.021099999999999568e+02
1.650000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.255000000000000000e+02,3.021099999999999568e+02
1.660000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.257299999999999613e+02,3.021099999999999568e+02
1.670000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.261099999999999568e+02,3.023299999999999841e+02
1.680000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.262799999999999727e+02,3.024299999999999500e+02
1.690000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.266299999999999955e+02,3.024299999999999500e+02
1.700000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.269199999999999591e+02,3.024299999999999500e+02
1.710000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.272400000000000091e+02,3.024299999999999500e+02
1.720000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.275599999999999454e+02,3.026200000000000045e+02
1.730000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.278899999999999864e+02,3.027500000000000000e+02
1.740000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.282099999999999795e+02,3.027500000000000000e+02
1.750000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.285299999999999727e+02,3.027500000000000000e+02
1.760000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.288199999999999932e+02,3.027500000000000000e+02
1.770000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.290799999999999841e+02,3.030099999999999909e+02
1.780000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.293399999999999750e+02,3.030699999999999932e+02
1.790000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.296899999999999977e+02,3.030699999999999932e+02
1.800000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.298799999999999955e+02,3.030699999999999932e+02
1.810000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.301399999999999864e+02,3.030999999999999659e+02
1.820000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.304599999999999795e+02,3.033899999999999864e+02
1.830000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.307899999999999636e+02,3.033899999999999864e+02
1.840000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.311099999999999568e+02,3.033899999999999864e+02
1.850000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.314299999999999500e+02,3.033899999999999864e+02
1.860000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.316599999999999682e+02,3.035899999999999750e+02
1.870000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.318499999999999659e+02,3.037199999999999704e+02
1.880000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.321399999999999864e+02,3.037199999999999704e+02
1.890000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.323999999999999773e+02,3.037199999999999704e+02
1.900000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.327199999999999704e+02,3.038799999999999955e+02
1.910000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.330399999999999636e+02,3.040399999999999636e+02
1.920000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.332999999999999545e+02,3.040399999999999636e+02
1.930000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.335599999999999454e+02,3.040399999999999636e+02
1.940000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.336899999999999977e+02,3.040699999999999932e+02
1.950000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.340099999999999909e+02,3.042999999999999545e+02
1.960000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.343299999999999841e+02,3.043599999999999568e+02
1.970000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.346200000000000045e+02,3.043599999999999568e+02
1.980000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.349399999999999977e+02,3.043899999999999864e+02
1.990000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.350699999999999932e+02,3.045899999999999750e+02
2.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.352999999999999545e+02,3.046799999999999500e+02
2.010000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.356200000000000045e+02,3.046799999999999500e+02
2.020000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.359399999999999977e+02,3.046799999999999500e+02
2.030000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.361999999999999886e+02,3.048399999999999750e+02
2.040000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.363599999999999568e+02,3.050099999999999909e+02
2.050000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.365899999999999750e+02,3.050099999999999909e+02
2.060000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.369099999999999682e+02,3.050399999999999636e+02
2.070000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.371699999999999591e+02,3.051999999999999886e+02
2.080000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.374599999999999795e+02,3.053299999999999841e+02
2.090000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.375899999999999750e+02,3.053299999999999841e+02
2.100000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.378799999999999955e+02,3.053599999999999568e+02
2.110000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.381999999999999886e+02,3.056200000000000045e+02
2.120000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.384900000000000091e+02,3.056499999999999773e+02
2.130000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.385499999999999545e+02,3.056499999999999773e+02
2.140000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.388399999999999750e+02,3.056799999999999500e+02
2.150000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.391699999999999591e+02,3.059399999999999977e+02
2.160000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.392299999999999613e+02,3.059699999999999704e+02
2.170000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.394900000000000091e+02,3.059699999999999704e+02
2.180000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.398099999999999454e+02,3.059699999999999704e+02
2.190000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.400399999999999636e+02,3.061699999999999591e+02
2.200000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.401299999999999955e+02,3.062899999999999636e+02
2.210000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.404499999999999886e+02,3.062899999999999636e+02
2.220000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.407099999999999795e+02,3.062899999999999636e+02
2.230000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.407799999999999727e+02,3.065199999999999818e+02
2.240000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.410999999999999659e+02,3.066200000000000045e+02
2.250000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.414199999999999591e+02,3.066200000000000045e+02
2.260000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.415799999999999841e+02,3.067500000000000000e+02
2.270000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.417400000000000091e+02,3.069399999999999977e+02
2.280000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.420699999999999932e+02,3.069399999999999977e+02
2.290000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.420999999999999659e+02,3.069399999999999977e+02
2.300000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.423899999999999864e+02,3.070399999999999636e+02
